,﻿origin,geocode_name,lat,lng,country,city,adm1,adm2
1316,"Україна, Львів","Lviv, Lviv Oblast, Ukraine",49.839683,24.029717,Ukraine,Lviv,Lviv Oblast,
1317,Макіївка Донецька обл.,"Makiivka, Donetsk Oblast, Ukraine",48.0459557,37.9666901,Ukraine,Makiivka,Donetsk Oblast,
1318,Місто Житомир,"Zhytomyr, Zhytomyrs'ka oblast, Ukraine",50.25465,28.658666999999998,Ukraine,Zhytomyr,Zhytomyrs'ka oblast,
1319,Алчевськ,"Alchevs'k, Luhans'ka oblast, Ukraine",48.477778,38.797778,Ukraine,Alchevs'k,Luhans'ka oblast,
1320,"Берлін, Німеччина","Berlin, Germany",52.52000659999999,13.404954,Germany,Berlin,Berlin,
1321,Vinnytsya,"Vinnytsia, Vinnyts'ka oblast, Ukraine",49.233083,28.468217,Ukraine,Vinnytsia,Vinnyts'ka oblast,
1322,Stuttgart,"Stuttgart, Germany",48.7754181,9.1817588,Germany,Stuttgart,Baden-Württemberg,Stuttgart
1323,"м. Львів, Україна","Lviv, Lviv Oblast, Ukraine",49.839683,24.029717,Ukraine,Lviv,Lviv Oblast,
1324,Сколе,"Skole, Lviv Oblast, Ukraine",49.033333,23.516667,Ukraine,Skole,Lviv Oblast,Skolivs'kyi district
1325,"Дніпродзержинськ, Дніпропетровська обл.","Dniprodzerzhyns'k, Dnipropetrovsk Oblast, Ukraine",48.523117,34.613683,Ukraine,Dniprodzerzhyns'k,Dnipropetrovsk Oblast,
1326,Миргород,"Myrhorod, Poltavs'ka oblast, Ukraine",49.966667,33.6,Ukraine,Myrhorod,Poltavs'ka oblast,
1327,Любешів,"Lyubeshiv, Volyns'ka oblast, Ukraine",51.75506729999999,25.498235,Ukraine,Lyubeshiv,Volyns'ka oblast,Lyubeshivs'kyi district
1328,смт.Гусятин,"Husyatyn, Ternopil's'ka oblast, Ukraine",49.073147,26.1831731,Ukraine,Husyatyn,Ternopil's'ka oblast,Husyatyns'kyi district
1329,м. Червоноград ,"Chervonohrad, Lviv Oblast, Ukraine",50.39,24.23,Ukraine,Chervonohrad,Lviv Oblast,
1330,"Ukraine, Odessa","Odessa, Odessa Oblast, Ukraine",46.482526,30.723309499999996,Ukraine,Odessa,Odessa Oblast,
1331,"Закарпатська область, м. Перечин","Perechyn, Zakarpats'ka oblast, Ukraine",48.734167,22.474167,Ukraine,Perechyn,Zakarpats'ka oblast,Perechyns'kyi district
1332,Козова,"Kozova, Ternopil's'ka oblast, Ukraine",49.433333000000005,25.15,Ukraine,Kozova,Ternopil's'ka oblast,Kozivs'kyi district
1333,Глухів,"Hlukhiv, Sums'ka oblast, Ukraine",51.678611,33.911389,Ukraine,Hlukhiv,Sums'ka oblast,
1334,м.Стебник Львівська обл.,"Stebnyk, Lviv Oblast, Ukraine",49.3,23.566667000000002,Ukraine,Stebnyk,Lviv Oblast,
1335,"м. Іллічівськ, Одеська область","Illichivs'k, Odessa Oblast, Ukraine",46.2952236,30.648085499999997,Ukraine,Illichivs'k,Odessa Oblast,
1336,місто Хмельницький,"Khmelnytskyi, Khmel'nyts'ka oblast, Ukraine",49.422983,26.987133,Ukraine,Khmelnytskyi,Khmel'nyts'ka oblast,
1337,"Бруклiн, Нью-Йорк","Brooklyn, NY, USA",40.6781784,-73.94415790000001,United States,New York,New York,Kings County
1338,Горловка,"Horlivka, Donetsk Oblast, Ukraine",48.3071,38.029633000000004,Ukraine,Horlivka,Donetsk Oblast,
1339,Kiyv ,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1340,Жиліна,"Žilina, Slovakia",49.2215903,18.741951899999997,Slovakia,Žilina,Žilina Region,Žilina District
1341,Chernigov,"Chernihiv, Chernihivs'ka oblast, Ukraine",51.4982,31.28935,Ukraine,Chernihiv,Chernihivs'ka oblast,
1342,Ostrog,"Ostroh, Rivnens'ka oblast, Ukraine",50.333333,26.516666999999998,Ukraine,Ostroh,Rivnens'ka oblast,
1343,"Рівненська область, м. Острог.","Ostroh, Rivnens'ka oblast, Ukraine",50.333333,26.516666999999998,Ukraine,Ostroh,Rivnens'ka oblast,
1344,Краматорськ Донецької області,"Краматорський міський відділ УСБУ в Донецькій області, 19-ho Partz'izdu street, 56А, Kramatorsk, Donetsk Oblast, Ukraine, 84300",48.7330967,37.5905532,Ukraine,Kramatorsk,Donetsk Oblast,
1345,Бердянськ.Запорізька обл,"Berdyans'k, Zaporiz'ka oblast, Ukraine",46.759722,36.784444,Ukraine,Berdyans'k,Zaporiz'ka oblast,
1346,Донецк/Киев,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1347,"Александровка, Александровский район, Донецкая область, Украина.","Oleksandrivka, Donetsk Oblast, Ukraine",48.7,36.916667,Ukraine,Oleksandrivka,Donetsk Oblast,Oleksandrivs'kyi district
1348,Красний Лиман,"Krasnyi Lyman, Donetsk Oblast, Ukraine",48.9897585,37.8049964,Ukraine,Krasnyi Lyman,Donetsk Oblast,
1349,Шумськ,"Shumsk, Zhytomyrs'ka oblast, Ukraine",50.183333000000005,28.55,Ukraine,Shumsk,Zhytomyrs'ka oblast,Zhytomyrs'kyi district
1350,Богуслав ,"Bohuslav, Kyivs'ka oblast, Ukraine",49.546667,30.872778000000004,Ukraine,Bohuslav,Kyivs'ka oblast,Bohuslavs'kyi district
1351,Ровно,"Rivne, Rivnens'ka oblast, Ukraine",50.6199,26.251617,Ukraine,Rivne,Rivnens'ka oblast,
1352,"м. Боярка, Київська область","Boyarka, Kyivs'ka oblast, Ukraine",50.317116999999996,30.298167,Ukraine,Boyarka,Kyivs'ka oblast,Kyjevo-Svyatoshyns'kyi district
1353,м. Обухів,"Obukhiv, Kyivs'ka oblast, Ukraine",50.13,30.656667,Ukraine,Obukhiv,Kyivs'ka oblast,Obukhivs'kyi district
1354,c. Пологи,"Polohy, Zaporiz'ka oblast, Ukraine",47.476110999999996,36.259167,Ukraine,Polohy,Zaporiz'ka oblast,Polohivs'kyi district
1355,"Черкаська область, місто Умань","Uman', Cherkas'ka oblast, Ukraine",48.75,30.216666999999998,Ukraine,Uman',Cherkas'ka oblast,
1356,"м. Пустомити, Львівська обл.","Pustomyty, Lviv Oblast, Ukraine",49.71388899999999,23.910833,Ukraine,Pustomyty,Lviv Oblast,Pustomytivs'kyi district
1357,"смт. Новоайдар, Луганська область, Україна","Новоайдарський районний суд Луганської області, смт. Новоайдар, Luhans'ka oblast, Ukraine, 93500",48.96685739999999,38.991712400000004,Ukraine,смт. Новоайдар,Luhans'ka oblast,Novoaidars'kyi district
1358,"Львівська обл., м.Самбір","Sambir, Lviv Oblast, Ukraine",49.516667,23.202778,Ukraine,Sambir,Lviv Oblast,
1359,"Іршава, Закарпатська область","Irshava, Zakarpats'ka oblast, Ukraine",48.316666999999995,23.05,Ukraine,Irshava,Zakarpats'ka oblast,Irshavs'kyi district
1360,KHARKIV,"Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
1361,Черкаси/Маастрихт,"Maastricht, The Netherlands",50.8513682,5.6909725,The Netherlands,Maastricht,Limburg,Maastricht
1362,м. Першотравенськ,"Pershotravens'k, Dnipropetrovsk Oblast, Ukraine",48.34638899999999,36.404444,Ukraine,Pershotravens'k,Dnipropetrovsk Oblast,
1363,Городок Львівська область,"Horodok, Lviv Oblast, Ukraine",49.782222,23.643611,Ukraine,Horodok,Lviv Oblast,Horodots'kyi district
1364,"Poland, Lublin","Lublin, Poland",51.2464536,22.5684463,Poland,Lublin,Lublin Voivodeship,Lublin County
1365,"м. Луцьк, Волинська область","Lutsk, Volyns'ka oblast, Ukraine",50.74723299999999,25.325383,Ukraine,Lutsk,Volyns'ka oblast,
1366,Турійськ,"Turiis'k, Volyns'ka oblast, Ukraine",51.088333,24.524444,Ukraine,Turiis'k,Volyns'ka oblast,Turiis'kyi district
1367,   Біла Церква,"Bila Tserkva, Kyivs'ka oblast, Ukraine",49.798889,30.115278000000004,Ukraine,Bila Tserkva,Kyivs'ka oblast,
1368,Мілан,"Milan, Italy",45.465421899999996,9.1859243,Italy,Milan,Lombardy,Milan
1369,"Донецьк, Донецька область, Україна","Donetsk, Donetsk Oblast, Ukraine",48.015883,37.80285,Ukraine,Donetsk,Donetsk Oblast,
1370,"Katowice, Poland","Katowice, Poland",50.26489189999999,19.023781500000002,Poland,Katowice,Silesian Voivodeship,Katowice
1371,Луцк,"Lutsk, Volyns'ka oblast, Ukraine",50.74723299999999,25.325383,Ukraine,Lutsk,Volyns'ka oblast,
1372,"м. Дрогобич, Львівська обл.","Drohobych, Lviv Oblast, Ukraine",49.358011600000005,23.5123193,Ukraine,Drohobych,Lviv Oblast,
1373,"с. Сонцедарівка, Харківська обл.","Sontsedarivka, Kharkiv Oblast, Ukraine",49.940833000000005,35.359444,Ukraine,Sontsedarivka,Kharkiv Oblast,Krasnokuts'kyi district
1374,м Суми,"Sumy, Sums'ka oblast, Ukraine",50.9077,34.7981,Ukraine,Sumy,Sums'ka oblast,Sums'kyi district
1375,місто Полтава,"Poltava, Poltavs'ka oblast, Ukraine",49.58826699999999,34.551417,Ukraine,Poltava,Poltavs'ka oblast,
1376,м. Новоград-Волинський,"Novohrad-Volyns'kyi, Zhytomyrs'ka oblast, Ukraine",50.583333,27.633333,Ukraine,Novohrad-Volyns'kyi,Zhytomyrs'ka oblast,
1377,ЛЬВІВ,"Lviv, Lviv Oblast, Ukraine",49.839683,24.029717,Ukraine,Lviv,Lviv Oblast,
1378, Біла Церква,"Bila Tserkva, Kyivs'ka oblast, Ukraine",49.798889,30.115278000000004,Ukraine,Bila Tserkva,Kyivs'ka oblast,
1379,"40009, м. Суми, вул. Якіра, 10, 403/2","Yakira street, 10, Sumy, Sums'ka oblast, Ukraine",50.91499899999999,34.785975,Ukraine,Sumy,Sums'ka oblast,Sums'kyi district
1380,місто Стрий,"Stryi, Lviv Oblast, Ukraine",49.25,23.85,Ukraine,Stryi,Lviv Oblast,
1381,М.Сокаль,"Sokal', Lviv Oblast, Ukraine",50.48333299999999,24.283333,Ukraine,Sokal',Lviv Oblast,Sokal's'kyi district
1382,Київ-Калуш,"Kalush, Ivano-Frankivs'ka oblast, Ukraine",49.04416699999999,24.359722,Ukraine,Kalush,Ivano-Frankivs'ka oblast,
1383,"Вінниця, Київ","Vinnytska Street, Kyiv, Kyiv city, Ukraine",50.419258,30.4490048,Ukraine,Kyiv,Kyiv city,Kyiv City
1384,"Лашківка, Чернівецька область","Lashkivka, Chernivets'ka oblast, Ukraine",48.413610999999996,25.780556,Ukraine,Lashkivka,Chernivets'ka oblast,Kitsmans'kyi district
1385,Stuttgart ,"Stuttgart, Germany",48.7754181,9.1817588,Germany,Stuttgart,Baden-Württemberg,Stuttgart
1386,"Trippstadt, Germany","Trippstadt, Germany",49.3589666,7.7742651999999985,Germany,Trippstadt,Rhineland-Palatinate,
1387,"Мукачево, Украина","Mukacheve, Zakarpats'ka oblast, Ukraine",48.45,22.75,Ukraine,Mukacheve,Zakarpats'ka oblast,
1388,Городище Черкаська,"Городищенський РВ УМВС України в Черкаській області, T2408, Horodyshche, Cherkas'ka oblast, Ukraine, 19500",49.2890933,31.444505100000004,Ukraine,Horodyshche,Cherkas'ka oblast,Horodyshchens'kyi district
1389,місто Пустомити,"Pustomyty, Lviv Oblast, Ukraine",49.71388899999999,23.910833,Ukraine,Pustomyty,Lviv Oblast,Pustomytivs'kyi district
1390,м. Перемишляни,"Peremyshlyany, Lviv Oblast, Ukraine",49.66999999999999,24.559444,Ukraine,Peremyshlyany,Lviv Oblast,Peremyshlyans'kyi district
1391,"Mariupol, Donetsk region","Mariupol', Donetsk Oblast, Ukraine",47.097133,37.543366999999996,Ukraine,Mariupol',Donetsk Oblast,
1392,Днепропетрвск,"Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine",48.464717,35.046183,Ukraine,Dnepropetrovsk,Dnipropetrovsk Oblast,
1393,г. Харьков пгт. Песочин,"Pisochyn, Kharkiv Oblast, Ukraine",49.953889000000004,36.109167,Ukraine,Pisochyn,Kharkiv Oblast,Kharkivs'kyi district
1394,"Lvivska obl, m. Zolochiv","Zolochiv, Lviv Oblast, Ukraine",49.80941,24.901370999999997,Ukraine,Zolochiv,Lviv Oblast,Zolochivs'kyi district
1395,Братислава,"Bratislava, Slovakia",48.14589229999999,17.1071373,Slovakia,Bratislava,Bratislava Region,
1396, Феодосія,Feodosiya,45.031933,35.382433,,Feodosiya,Crimea,
1397,місто Скадовськ,"Skadovs'k, Khersons'ka oblast, Ukraine",46.116667,32.916667,Ukraine,Skadovs'k,Khersons'ka oblast,Skadovs'kyi district
1398,м.Самбір,"Sambir, Lviv Oblast, Ukraine",49.516667,23.202778,Ukraine,Sambir,Lviv Oblast,
1399,м.Берислав,"Beryslav, Khersons'ka oblast, Ukraine",46.833333,33.416667,Ukraine,Beryslav,Khersons'ka oblast,Beryslavs'kyi district
1400,"Київ, Вишгород","Vyshhorod, Kyivs'ka oblast, Ukraine",50.5904776,30.4831982,Ukraine,Vyshhorod,Kyivs'ka oblast,Vyshhorods'kyi district
1401,м. Дружківка,"Druzhkivka, Donetsk Oblast, Ukraine",48.621389,37.527778000000005,Ukraine,Druzhkivka,Donetsk Oblast,
1402,Киiв,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1403,Киів,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1404,Днiпропетровськ ,"Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine",48.464717,35.046183,Ukraine,Dnepropetrovsk,Dnipropetrovsk Oblast,
1405,Харкiв,"Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
1406,місто Красноармыйськ,"Krasnoarmiis'k, Donetsk Oblast, Ukraine",48.28277800000001,37.182778000000006,Ukraine,Krasnoarmiis'k,Donetsk Oblast,
1407,киів,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1408,Харьків,"Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
1409,Село Корделівка Калинівського району Вінницької області,,,,,,,
1410,Кіїв,"Dim kino, Simferopol",44.95317,34.102965000000005,,Simferopol,Crimea,
1411,Киъв,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1412,м. Харкiв,"Kharkivskyi, Kyiv, Kyiv city, Ukraine",50.412566,30.6436,Ukraine,Kyiv,Kyiv city,Kyiv City
1413,Пiсочин,,,,,,,
1414,Киїі,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1415,Черныгів,"Chernihiv, Chernihivs'ka oblast, Ukraine",51.4982,31.28935,Ukraine,Chernihiv,Chernihivs'ka oblast,
1416,"Боярка, Київської обл.",,,,,,,
1417,Днiпропетровськ,"Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine",48.464717,35.046183,Ukraine,Dnepropetrovsk,Dnipropetrovsk Oblast,
1418,"Саутгемпон, Велика Британiя","Southampton, Southampton, UK",50.90970040000001,-1.4043508999999998,United Kingdom,Southampton,England,Southampton
1419,"мБрянка, Луганська обл.",,,,,,,
1420,м.Днепропетровськ,,,,,,,
1421,Краматорськ Донецької обл.,"Kramators'ka street, Horlivka, Donetsk Oblast, Ukraine",48.332916,38.008548,Ukraine,Horlivka,Donetsk Oblast,
1422,Кихв,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1423,kMDSD,,,,,,,
1424,Тернопiль,"Ternopil, Ternopil's'ka oblast, Ukraine",49.553517,25.594767,Ukraine,Ternopil,Ternopil's'ka oblast,
1425,"Я проживав у смт. Буштино, тячівський рйр що в Закарпатській обл, але вже більже 5 років живу за кордоном а саме с Чехії",,,,,,,
1426,Місто Харьків,"Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
1427,Умань Черкаської області,,,,,,,
1428,В1нниця,,,,,,,
1429,селище Власівка кіровоградської області,,,,,,,
1430,"М.Красний Луч 
Луганскька область","Krasnyi Luch, Luhans'ka oblast, Ukraine",48.133333,38.933333000000005,Ukraine,Krasnyi Luch,Luhans'ka oblast,
1431,"Cуми, Україна",,,,,,,
1432,м. Дніпродзержинськ Дніпропетровської області,,,,,,,
1433,Харкыв,,,,,,,
1434,molipden@gmail.com,,,,,,,
1435,м. Дніпропетровск,"Прокуратура м. Дніпропетровська, Naberezhna V.I. Lenina street, 29, Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine, 49000",48.4702823,35.0500828,Ukraine,Dnepropetrovsk,Dnipropetrovsk Oblast,
1436,"Київська область, с. Копилов",,,,,,,
1437,смт. Немішаєве Київської обл. ,,,,,,,
1438,"м.Київ
вул. Волинська 25, кв.19",,,,,,,
1439,Дныпропетровськ,"Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine",48.464717,35.046183,Ukraine,Dnepropetrovsk,Dnipropetrovsk Oblast,
1440,м.Киъв,,,,,,,
1441,Кiev,,,,,,,
1442,Львіів,"Lviv, Lviv Oblast, Ukraine",49.839683,24.029717,Ukraine,Lviv,Lviv Oblast,
1443,Миколаів,"Micola, 31810 Clermont-le-Fort, France",43.4595011,1.4713389,France,Clermont-le-Fort,Midi-Pyrénées,Haute-Garonne
1444,Чернiгiв,"Chernihiv, Chernihivs'ka oblast, Ukraine",51.4982,31.28935,Ukraine,Chernihiv,Chernihivs'ka oblast,
1445,Тимчасово проживаю у Москві.,,,,,,,
1446,"c.Єгорівка, Волноваського р-н, Донецької обл.",,,,,,,
1447,м.Долина Івано-Франківської області,,,,,,,
1448,Святогiрск,,,,,,,
1449,"м. Бердянськ, Запорізької обл.",,,,,,,
1450,Камишуваха,,,,,,,
1451,м.Киів,,,,,,,
1452,"с. Требухів (Броварський р-н., Київської області)",,,,,,,
1453,Kijiv ,,,,,,,
1454,Київська обл. м.Бориспіль,,,,,,,
1455,Харкiв ,"Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
1456,м. Стрий Львівської області,,,,,,,
1457,"м. Дніпродзержинськ, Дніпропетровської обл.",,,,,,,
1458,Я з Луганська. Зараз живу в Черкасах.,"Cherkasy, Cherkas'ka oblast, Ukraine",49.444433000000004,32.059767,Ukraine,Cherkasy,Cherkas'ka oblast,
1459,Киеы,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1460,Киеїв,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1461,м. Гребінка Полтавської обл.,,,,,,,
1462,"м.Київ
м.Коломия",,,,,,,
1463,Львiв,"Lviv, Lviv Oblast, Ukraine",49.839683,24.029717,Ukraine,Lviv,Lviv Oblast,
1464,"м.Чортків, Тернопільська обл.",,,,,,,
1465,"м. Бровари, Київської області",,,,,,,
1466, Харкiв,"Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
1467,Киïв,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1468,Zaporizhya,,,,,,,
1469,"м. Копичинці, Тернопільська обл",,,,,,,
1470,Кyiv,,,,,,,
1471,село Великы Кощарища,"Velyki Kosharyshcha, Zhytomyrs'ka oblast, Ukraine",50.2825326,28.9077521,Ukraine,Velyki Kosharyshcha,Zhytomyrs'ka oblast,Korostyshivs'kyi district
1472,"Київська обл., Броварський р-н, смт. Калинівка",,,,,,,
1473,Дніпропетровск,"Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine",48.464717,35.046183,Ukraine,Dnepropetrovsk,Dnipropetrovsk Oblast,
1474,Смт. Магдалинівка Дніпропетровської області,,,,,,,
1475,"смт Глеваха, Васильківський р-н, Київська обл",,,,,,,
1476,Тернопиль,"Ternopil, Ternopil's'ka oblast, Ukraine",49.553517,25.594767,Ukraine,Ternopil,Ternopil's'ka oblast,
1477,Хaрків,,,,,,,
1478,м. Киъв,"Khozyaystvennyy Sud g. Kiyeva, Kyiv, Kyivs'ka oblast, Ukraine, 01030",50.44758170000001,30.507601,Ukraine,Kyiv,Kyivs'ka oblast,Kyiv City
1479,Чулаківка Херсонської області,,,,,,,
1480,Киів.,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1481,"Бровари, Киъвська обл.","Brovary, Kyivs'ka oblast, Ukraine",50.511083,30.7909,Ukraine,Brovary,Kyivs'ka oblast,
1482,м.Антрацит Луганської обл,,,,,,,
1483,Киїїв,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1484,смт. Літин Вінницької області,"Lityn, Vinnyts'ka oblast, Ukraine",49.327220000000004,28.083333000000003,Ukraine,Lityn,Vinnyts'ka oblast,Lityns'kyi district
1485,КиІв,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
1486,"м. Амвроіївка, Донецька обл.",,,,,,,
1487,"с. Остриця,  Герцаївський р-н, Чернівецька обл.",,,,,,,
